X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS
-83.65197975255,44.6050093412988,25096,MI4462008365520180508,Initial,B16TGQ20180508_30m,A16TGQ20180513_30m,-970,15,310,9999,44.605,-83.653,Prescribed Fire,KIMBERLIN OAK 5/8/2018,-150,2018/05/08 00:00:00+00,564,53906B54-6A09-474C-A797-7521CCD8E9D1,10014994,MTBS,,-35,12,
-94.2065352509311,47.1857372011706,25097,MN4716609417820180405,Initial,A15TVN20170410_30m,B15TVN20180423_30m,-970,60,9999,9999,47.184,-94.199,Prescribed Fire,BOY RIVER,-150,2018/04/05 00:00:00+00,3546,8779795A-FC9E-4F0C-8A33-28338C4564B3,10014114,MTBS,,51,22,
-95.3437706619924,47.9506160340029,25098,MN4796209527420180414,Initial (SS),,802902720180507,9999,75,-9999,-9999,47.948,-95.336,Wildfire,RL 029 UNIT 4,9999,2018/04/14 00:00:00+00,5072,742EEE07-C275-44DA-BD27-6FCE2A9179D7,10014110,MTBS,,-9999,-9999,Reviewed and edited Perimeter and mask. 10/02/2020 WR
-95.4391295925974,47.9745298215021,25099,MN4797609546420180411,Initial,802902720170504,802902720180507,-970,50,9999,9999,47.974,-95.44,Wildfire,RL 022 UNIT 11,-150,2018/04/11 00:00:00+00,1328,31F02A00-425C-42B3-B6D4-22A34EBB749C,10013480,MTBS,,30,18,
-95.3970432368078,48.1067094266107,25100,MN4812209548620180414,Initial,802902720170504,802902720180507,-970,40,9999,9999,48.114,-95.393,Prescribed Fire,2018 HIGHWAY 1 RXB,-150,2018/04/14 00:00:00+00,13170,,10014112,MTBS,,30,18,
-96.4403343529374,48.9240631819876,25101,MN4884009637020180429,Initial,B14UPV20180423_30m,B14UPV20180513_30m,-970,50,9999,9999,48.925,-96.449,Wildfire,NORTH COUNTY ROAD 7,-150,2018/04/29 00:00:00+00,9471,469E8055-B56A-49C6-B386-6DB5516F244E,10013465,MTBS,,-11,23,Three parcels burned int time frame.
-96.9424927401307,48.9841420843659,25102,MN4897009694020180515,Initial,B14UPV20180513_30m,B14UPV20180516_30m,-970,10,9999,9999,48.984,-96.944,Wildfire,CLOW,-150,2018/05/15 00:00:00+00,1358,DB33AF43-4DF1-4BED-BB2B-27AAA074512F,10014087,MTBS,,-22,8,
-92.8621352939196,36.5863533993677,25103,MO3658909284620180215,Initial,802503520170217,802503520180308,-970,85,360,600,36.587,-92.862,Wildfire,ROZELL,-150,2018/02/15 00:00:00+00,1970,84059F39-C459-4FC8-AAE3-430DD77B0612,10014018,MTBS,,32,23,
-93.7513610086912,36.638196363894,25104,MO3663609373520180308,Initial,802603420160325,802503520180409,-970,60,9999,9999,36.637,-93.751,Prescribed Fire,ROCK CREEK RX,-150,2018/03/08 00:00:00+00,1956,,10014054,MTBS,,28,10,
-92.7179692285054,36.7353854919954,25105,MO3673609271920180313,Initial,A15SWA20180208_30m,A15SWA20180330_30m,-970,25,9999,9999,36.733,-92.717,Prescribed Fire,UNNAMED,-150,2018/03/13 00:00:00+00,1127,,10014738,MTBS,,39,20,
-92.7458947235893,36.7935792142647,25106,MO3678509275320180314,Initial,A15SWA20170308_30m,A15SWA20180409_30m,-970,35,9999,9999,36.792,-92.744,Prescribed Fire,UNNAMED,-150,2018/03/14 00:00:00+00,1037,,10014184,MTBS,,16,14,
-93.0712304377246,36.8610747601023,25107,MO3686409307820180126,Initial,802503420170217,802503420180308,-970,50,9999,9999,36.86,-93.072,Wildfire,DEVREAUX,-150,2018/01/26 00:00:00+00,604,C28183DB-34F2-4799-BCA9-0603D0DF2570,10014183,MTBS,,20,13,
-92.027228316917,36.9029690055332,25108,MO3690109202720180417,Initial,A15SWA20180409_30m,A15SWA20180429_30m,-970,10,9999,9999,36.904,-92.027,Prescribed Fire,ROCK PILE RX,-150,2018/04/17 00:00:00+00,2156,,10014187,MTBS,,-25,13,
-91.4995494814611,36.9274299553878,25109,MO3691709150920180412,Initial,802403420160412,802403420180418,-970,95,9999,9999,36.928,-91.501,Wildfire,BIRCH TREE,-150,2018/04/12 00:00:00+00,844,4A6ACD1C-24C2-4DB3-898F-39B5794AFE70,10014185,MTBS,,49,16,
-91.303074224015,37.217529162937,25110,MO3722609129920180314,Initial,A15SXB20170315_30m,B15SXB20180404_30m,-970,55,9999,9999,37.216,-91.304,Prescribed Fire,18 JERKTAIL MOUNTAIN,-150,2018/03/14 00:00:00+00,1823,,10014188,MTBS,,25,15,
-91.2167204410687,37.4309990466673,25111,MO3742309121320180412,Initial,802403420160412,802403420180418,-970,75,315,9999,37.431,-91.218,Wildfire,BUNKER SOUTH,-150,2018/04/12 00:00:00+00,537,F1249FF2-4CE5-4A34-87E9-7664C4B07F1A,10014186,MTBS,,48,17,
-91.0675851430194,37.9890866614592,25112,MO3797809106420180315,Initial,A15SXC20170424_30m,A15SXC20180330_30m,-970,125,9999,9999,37.988,-91.064,Prescribed Fire,UNNAMED,-150,2018/03/15 00:00:00+00,1284,,10016022,MTBS,,39,40,
-89.0872886591359,30.5367595463343,25113,MS3053008908020180425,Initial,802103920160407,802103920180429,-970,15,370,9999,30.536,-89.085,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,516,,10015555,MTBS,,-40,15,
-88.8987560526932,30.5452079034606,25114,MS3054008889020180305,Initial,802103920160306,802103920180312,-970,30,365,9999,30.544,-88.9,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,2142,,10014844,MTBS,,-26,26,
-89.0592999068103,30.5448723810349,25115,MS3054008906020180305,Initial,802103920160306,802103920180312,-970,25,325,9999,30.544,-89.059,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,1362,,10014843,MTBS,,-13,32,
-88.8404537981348,30.5561231627834,25116,MS3055008885020180305,Initial,802103920180123,802103920180312,-970,70,385,9999,30.558,-88.841,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,777,,10014845,MTBS,,30,20,
-88.957721181802,30.5876536077447,25117,MS3058008895020180307,Initial,802103920160322,802103920180312,-970,60,455,9999,30.588,-88.956,Prescribed Fire,UNNAMED,-150,2018/03/07 00:00:00+00,1053,,10014853,MTBS,,-8,23,
-88.9017860556859,30.5936719389252,25118,MS3059008890020180306,Initial,802103920160322,802103920180312,-970,55,380,9999,30.592,-88.903,Prescribed Fire,UNNAMED,-150,2018/03/06 00:00:00+00,1699,,10014852,MTBS,,-8,23,
-88.8725774158678,30.620952214846,25119,MS3061008886020180305,Initial,802103920160322,802103920180312,-970,60,395,9999,30.618,-88.875,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,1502,,10014846,MTBS,,-15,25,
-88.8705401916605,30.6511643974947,25120,MS3065008887020180425,Initial,802103920180312,802103920180429,-970,35,500,9999,30.654,-88.873,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,1878,,10014864,MTBS,,-24,28,
-88.8448001792376,30.665933286574,25121,MS3066908884420180515,Initial,802103920180429,802103920180515,-970,20,480,9999,30.665,-88.847,Unknown,UNNAMED,-150,2018/05/15 00:00:00+00,2312,,10014868,MTBS,,-20,13,
-89.2546178452822,30.7197020514366,25122,MS3072008925020180425,Initial,802103920160423,802103920180515,-970,20,370,9999,30.72,-89.256,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,1755,,10014876,MTBS,,-26,14,
-88.8819322355502,30.9319599270914,25123,MS3092008889020180330,Initial,802103920170309,802103920180312,-970,60,390,9999,30.931,-88.88,Prescribed Fire,UNNAMED,-150,2018/03/30 00:00:00+00,3183,,10014863,MTBS,,4,24,
-89.2436962348837,30.9292958131227,25124,MS3093008924020180514,Initial,802103920180429,802103920180515,-970,15,365,9999,30.927,-89.244,Prescribed Fire,UNNAMED,-150,2018/05/14 00:00:00+00,948,,10014883,MTBS,,-18,12,
-88.9159102501236,30.9366869449536,25125,MS3094008892020180425,Initial,802103920180312,802103920180429,-970,-10,370,9999,30.937,-88.916,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,3933,,10014881,MTBS,,-54,46,
-89.2337169481975,30.9520568113765,25126,MS3095208923520180429,Initial,802103920180312,802103920180429,-970,-15,380,9999,30.953,-89.236,Unknown,UNNAMED,-150,2018/04/29 00:00:00+00,646,,10014884,MTBS,,-64,32,
-88.9189412136827,30.9740988789467,25127,MS3097008891020180514,Initial,802103920180429,802103920180515,-970,10,9999,9999,30.976,-88.92,Prescribed Fire,UNNAMED,-150,2018/05/14 00:00:00+00,1365,,10014888,MTBS,,-17,11,
-88.860975632687,31.0382500298122,25128,MS3103008886020180306,Initial,802103920160306,802103920180312,-970,30,355,9999,31.032,-88.866,Prescribed Fire,UNNAMED,-150,2018/03/06 00:00:00+00,4862,,10014847,MTBS,,-8,24,
-88.9226090418367,31.0419828804977,25129,MS3103908892220180312,Initial,802103920160306,802103920180312,-970,30,9999,9999,31.039,-88.924,Unknown,UNNAMED,-150,2018/03/12 00:00:00+00,5803,,10014848,MTBS,,-8,24,
-89.1294045496234,31.0398126228974,25130,MS3104008912020180306,Initial,802203820180303,802103820180312,-970,30,380,9999,31.038,-89.128,Prescribed Fire,UNNAMED,-150,2018/03/06 00:00:00+00,1146,,10014758,MTBS,,-1,16,
-89.0686807154135,31.0930410124717,25131,MS3108908905920180122,Initial,802203820180114,802203820180130,-970,60,360,9999,31.095,-89.069,Wildfire,JADED THUNDER,-150,2018/01/22 00:00:00+00,588,8EE06AA5-278A-413D-A282-FC363B398183,10014721,MTBS,,18,16,Perimeter deliniated using dnbr and post imagery per MTBS protocol. It is different from RAVG - forest provided perimeter.
-89.0473729010978,31.1046917287209,25132,MS3111008905020180514,Initial,802103820180429,802203820180607,-970,-10,9999,9999,31.106,-89.043,Prescribed Fire,UNNAMED,-150,2018/05/14 00:00:00+00,3326,,10014840,MTBS,,-37,11,
-88.9671511624582,31.1353789771161,25133,MS3113008897020180510,Initial,802103920180429,802103920180515,-970,-5,9999,9999,31.135,-88.966,Wildfire,BRASS,-150,2018/05/10 00:00:00+00,589,46B780CA-6F47-4A54-B461-256443305119,10014867,MTBS,,-24,10,
-89.0719777708198,31.1463716408459,25134,MS3114008905020180425,Initial,802103820160407,802103820180429,-970,-45,9999,9999,31.146,-89.072,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,4991,,10014823,MTBS,,-73,31,
-89.1222909522055,31.1580805136162,25135,MS3114808912920180123,Initial,802203820180114,802203820180130,-970,70,9999,9999,31.158,-89.128,Wildfire,369D,-150,2018/01/23 00:00:00+00,1581,61B410AA-C2C1-4E54-BD49-DD65D617059B,10014726,MTBS,,16,22,
-89.0113075091042,31.167150063429,25136,MS3115008901020180304,Initial,802103820180123,802103820180312,-970,75,365,9999,31.164,-89.016,Prescribed Fire,UNNAMED,-150,2018/03/04 00:00:00+00,1803,,10014751,MTBS,,38,17,
-88.4885337603768,31.1779627268743,25137,MS3117008848620180323,Initial,802103820160423,802103820180429,-970,35,395,9999,31.177,-88.487,Wildfire,MIZELL CEMETERY RD,-150,2018/03/23 00:00:00+00,616,06E43425-052D-4BE9-86E3-34C114C59716,10014768,MTBS,,-15,17,
-88.9798721663043,31.1640225168478,25138,MS3117008897020180425,Initial,802103820160407,802103820180429,-970,-45,9999,9999,31.161,-88.982,Prescribed Fire,UNNAMED,-150,2018/04/25 00:00:00+00,2096,,10014833,MTBS,,-62,23,
-91.1859588104163,31.2728080688208,25139,MS3127309118620180420,Initial,A15RXQ20180416_30m,A15RXQ20180506_30m,-970,-9999,9999,9999,31.273,-91.184,Prescribed Fire,UNNAMED,-150,2018/04/20 00:00:00+00,619,,10015164,MTBS,,-21,12,
-91.2215319204772,31.2825951035884,25140,MS3128409121720180511,Initial,A15RXQ20180506_30m,A15RXQ20180516_30m,-970,25,9999,9999,31.283,-91.224,Prescribed Fire,UNNAMED,-150,2018/05/11 00:00:00+00,1218,,10015156,MTBS,,-20,17,"areas of highest dnbr were more barren pre-burn, as such thresholded burned/unburned"
-88.7132578965615,31.3494685540877,25141,MS3135308871220180410,Initial,802103820160423,802103820180429,-970,25,345,9999,31.351,-88.713,Prescribed Fire,UNNAMED,-150,2018/04/10 00:00:00+00,635,,10014804,MTBS,,-2,24,
-88.6957471499827,31.3548687938636,25142,MS3136208869220180419,Initial,802103820160407,802103820180429,-970,-30,345,9999,31.353,-88.698,Prescribed Fire,UNNAMED,-150,2018/04/19 00:00:00+00,1571,,10014803,MTBS,,-72,27,
-88.8192319473799,31.4658704023793,25143,MS3143308882020180428,Initial,802103820160423,802103820180429,-970,25,9999,9999,31.466,-88.82,Prescribed Fire,UNNAMED,-150,2018/04/28 00:00:00+00,1696,,10014836,MTBS,,-1,13,
-88.8287996158405,31.4413298737744,25144,MS3144008882920180309,Initial,802203820180303,802103820180312,-970,30,355,9999,31.441,-88.828,Prescribed Fire,UNNAMED,-150,2018/03/09 00:00:00+00,1033,,10014794,MTBS,,-2,17,
-88.8596627636723,31.4479532081064,25145,MS3144708886020180309,Initial,802203820180303,802103820180312,-970,30,350,9999,31.451,-88.86,Prescribed Fire,UNNAMED,-150,2018/03/09 00:00:00+00,1352,,10014796,MTBS,,-2,17,
-88.6925002825027,31.4682260173594,25146,MS3147008870020180412,Initial,802103820160423,802103820180429,-970,20,330,9999,31.467,-88.692,Wildfire,PRINGLES,-150,2018/04/12 00:00:00+00,562,464ECB00-4D67-43FC-A13E-2D75354ED185,10014785,MTBS,,-13,14,
-88.9414537852523,31.4900615182397,25147,MS3148508894320180402,Initial,802103820180312,802203820180404,-970,-15,325,9999,31.491,-88.94,Prescribed Fire,UNNAMED,-150,2018/04/02 00:00:00+00,1387,,10014772,MTBS,,-55,22,
-88.940949305897,31.4648468878549,25148,MS3148508894320180412,Initial,802103820180312,802103820180429,-970,-5,9999,9999,31.464,-88.942,Prescribed Fire,UNNAMED,-150,2018/04/12 00:00:00+00,1882,,10016035,MTBS,,-19,40,
-88.9220977340161,31.492120410367,25149,MS3148908891920180429,Initial,802203820180404,802203820180506,-970,20,9999,9999,31.49,-88.926,Prescribed Fire,UNNAMED,-150,2018/04/29 00:00:00+00,1144,,10014837,MTBS,,-24,25,
-88.799849250754,31.5223630021827,25150,MS3151708880220180203,Initial,802103820180123,802203820180303,-970,75,9999,9999,31.525,-88.801,Prescribed Fire,UNNAMED,-150,2018/02/03 00:00:00+00,1411,,10014732,MTBS,,30,23,
-88.986414331751,31.5336251089687,25151,MS3153108899020180126,Initial,802103820180123,802203820180130,-970,35,9999,9999,31.532,-88.987,Prescribed Fire,UNNAMED,-150,2018/01/26 00:00:00+00,760,,10014729,MTBS,,1,21,
-89.0035338504088,31.5324080610992,25152,MS3153108899820180308,Initial,802203820180303,802103820180312,-970,35,340,9999,31.531,-89.003,Prescribed Fire,UNNAMED,-150,2018/03/08 00:00:00+00,1994,,10014788,MTBS,,1,15,
-88.7797614621285,31.5413912969746,25153,MS3153208878120180305,Initial,802103820180123,802103820180312,-970,65,340,9999,31.54,-88.777,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,818,,10014743,MTBS,802203820180303,36,26,
-88.8085302478588,31.5370209500169,25154,MS3153908880220180305,Initial,802103820180123,802103820180312,-970,65,340,9999,31.537,-88.807,Prescribed Fire,UNNAMED,-150,2018/03/05 00:00:00+00,1152,,10014745,MTBS,802203820180303,36,26,
-88.8348640198757,31.5524927863967,25155,MS3153908883120180216,Initial,802103820180123,802103820180312,-970,65,9999,9999,31.55,-88.832,Prescribed Fire,UNNAMED,-150,2018/02/16 00:00:00+00,778,,10014733,MTBS,,41,16,
-88.915228796268,31.536483219112,25156,MS3154808891820180424,Initial,802203820180404,802103820180429,-970,20,9999,9999,31.531,-88.915,Prescribed Fire,UNNAMED,-150,2018/04/24 00:00:00+00,4245,,10014805,MTBS,,-7,26,
-88.8052682487935,31.5542701718291,25157,MS3155108881620180302,Initial,802103820180123,802103820180312,-970,65,340,9999,31.55,-88.804,Prescribed Fire,UNNAMED,-150,2018/03/02 00:00:00+00,2609,,10014742,MTBS,,36,26,
-89.0103469896644,31.5813374323174,25158,MS3158208901320180405,Initial,802103820180312,802103820180429,-970,10,9999,9999,31.582,-89.006,Prescribed Fire,UNNAMED,-150,2018/04/05 00:00:00+00,1187,,10014775,MTBS,,-13,27,
-88.9710237186321,31.5978409712483,25159,MS3159108897820180130,Initial,802103820180123,802203820180303,-970,70,9999,9999,31.594,-88.973,Prescribed Fire,UNNAMED,-150,2018/01/30 00:00:00+00,653,,10014730,MTBS,,40,19,
-88.952704713725,31.6007679455281,25160,MS3159908895320180303,Initial,802103820180123,802103820180312,-970,65,335,9999,31.598,-88.954,Prescribed Fire,UNNAMED,-150,2018/03/03 00:00:00+00,975,,10014749,MTBS,,47,22,
-89.0112886587522,31.5983317329146,25161,MS3160008902420180427,Initial,802103820160423,802103820180429,-970,25,9999,9999,31.594,-89.018,Prescribed Fire,UNNAMED,-150,2018/04/27 00:00:00+00,1943,,10014784,MTBS,,-3,15,
-89.3515947518025,32.2420682538982,25162,MS3226008935020180512,Initial,802203820180506,802203820180607,-970,20,9999,9999,32.241,-89.352,Prescribed Fire,UNNAMED,-150,2018/05/12 00:00:00+00,797,,10012215,MTBS,,-13,9,
-89.5204727785605,32.2869221859848,25163,MS3228008953020180314,Initial,802203820180303,802203820180404,-970,40,9999,9999,32.284,-89.521,Prescribed Fire,UNNAMED,-150,2018/03/14 00:00:00+00,2094,,10012177,MTBS,,-31,13,
-89.3982856935256,32.3359146628535,25164,MS3232008939020180315,Initial,802203820180303,802203820180404,-970,-50,9999,9999,32.338,-89.397,Prescribed Fire,UNNAMED,-150,2018/03/15 00:00:00+00,566,,10012188,MTBS,,-62,31,
-89.5710922781694,32.3387202839302,25165,MS3234008956020180326,Initial,802203820180303,802203820180404,-970,20,9999,9999,32.337,-89.568,Prescribed Fire,UNNAMED,-150,2018/03/26 00:00:00+00,1063,,10012204,MTBS,,10,8,
-89.573546783995,32.3987650383994,25166,MS3238008957020180502,Initial,B16SBA20180428_30m,B16SBA20180508_30m,-970,30,9999,9999,32.399,-89.572,Prescribed Fire,UNNAMED,-150,2018/05/02 00:00:00+00,936,,10012214,MTBS,,-17,19,
-89.5991273090635,32.4185670465688,25167,MS3238008959020180125,Initial,B16SBA20180121_30m,B16SBA20180131_30m,-970,60,9999,9999,32.425,-89.598,Prescribed Fire,UNNAMED,-150,2018/01/25 00:00:00+00,4007,,10012152,MTBS,,30,16,
-89.6205409669709,32.4190866458649,25168,MS3241008962020180131,Initial,B16SBA20180118_30m,A16SBA20180205_30m,-970,50,9999,9999,32.415,-89.621,Prescribed Fire,UNNAMED,-150,2018/01/31 00:00:00+00,1499,,10012155,MTBS,,41,25,
-89.5725537917341,32.4369421294164,25169,MS3242008957020180324,Initial,802203820180303,802203820180404,-970,40,9999,9999,32.438,-89.572,Prescribed Fire,UNNAMED,-150,2018/03/24 00:00:00+00,899,,10012200,MTBS,,-38,41,
-88.9899464229085,33.1913587278633,25170,MS3319408898920180315,Initial,802203720180303,802203720180404,-970,10,9999,9999,33.193,-88.993,Prescribed Fire,UNNAMED,-150,2018/03/15 00:00:00+00,815,,10012252,MTBS,,-2,22,
-89.0855381591561,33.2054926860299,25171,MS3320408908220180304,Initial,A16SCB20180205_30m,B16SCB20180309_30m,-970,50,9999,9999,33.204,-89.086,Prescribed Fire,UNNAMED,-150,2018/03/04 00:00:00+00,593,,10012229,MTBS,,22,11,
-88.9501233946717,33.2056488673874,25172,MS3320608895420180303,Initial,A16SCB20180205_30m,B16SCB20180309_30m,-970,50,9999,9999,33.206,-88.95,Prescribed Fire,UNNAMED,-150,2018/03/03 00:00:00+00,1419,,10012228,MTBS,,22,11,
-89.1242318073042,33.2134497451512,25173,MS3320808912920180315,Initial,B16SBB20180302_30m,B16SBB20180322_30m,-970,50,9999,9999,33.214,-89.123,Prescribed Fire,UNNAMED,-150,2018/03/15 00:00:00+00,1979,,10012238,MTBS,,38,13,"There isnt a separation  break between this and fire MS3321308911520180316. So they aremapped together as one.

Reviewed and edited mask. 10/02/2020 WR"
-89.1513858538244,33.2672771291993,25174,MS3327408915220180314,Initial,B16SBB20180302_30m,B16SBB20180322_30m,-970,55,9999,9999,33.267,-89.153,Prescribed Fire,UNNAMED,-150,2018/03/14 00:00:00+00,1539,,10015956,MTBS,,22,18,
-89.7947922125997,33.9939302694838,25175,MS3398008979120180331,Initial,802203620180303,802203620180404,-970,-9999,9999,9999,33.995,-89.791,Prescribed Fire,UNNAMED,-150,2018/03/31 00:00:00+00,1760,,10014980,MTBS,,21,26,
-89.3554728447537,34.3497988216613,25176,MS3434508935120180323,Initial,802203620180303,802203620180404,-970,-15,9999,9999,34.35,-89.355,Prescribed Fire,UNNAMED,-150,2018/03/23 00:00:00+00,1438,,10014949,MTBS,,-59,23,
-89.4025045381573,34.3558731809039,25177,MS3435608940320180411,Initial,802203620180404,802203620180420,-970,-9999,9999,9999,34.357,-89.404,Prescribed Fire,UNNAMED,-150,2018/04/11 00:00:00+00,582,,10014960,MTBS,,-13,24,
-89.2721681122046,34.3587626679724,25178,MS3435708927320180323,Initial,802203620180303,802203620180404,-970,-5,9999,9999,34.357,-89.272,Prescribed Fire,UNNAMED,-150,2018/03/23 00:00:00+00,900,,10015955,MTBS,,27,30,
-89.40285060935,34.4550066018274,25179,MS3445508939820180412,Initial,802203620180404,802203620180420,-970,-9999,9999,9999,34.455,-89.402,Prescribed Fire,UNNAMED,-150,2018/04/12 00:00:00+00,979,,10014986,MTBS,,6,29,
-89.3809762176243,34.4766564611036,25180,MS3447408938320180412,Initial,802203620180404,802203620180420,-970,10,9999,9999,34.477,-89.381,Prescribed Fire,UNNAMED,-150,2018/04/12 00:00:00+00,630,,10014987,MTBS,,-11,47,
-89.2581314703237,34.5860448482824,25181,MS3459108926320180308,Initial,B16SBD20180302_30m,B16SBD20180312_30m,-970,35,9999,9999,34.585,-89.259,Prescribed Fire,UNNAMED,-150,2018/03/08 00:00:00+00,1668,,10014944,MTBS,,-16,11,
-89.2063050879766,34.6350006243107,25182,MS3464208922020180309,Initial,B16SBD20180302_30m,B16SBD20180312_30m,-970,55,9999,9999,34.634,-89.207,Prescribed Fire,UNNAMED,-150,2018/03/09 00:00:00+00,616,,10014948,MTBS,,-2,14,
-89.1674574083445,34.6536738527115,25183,MS3465508916720180417,Initial,802203620180404,802203620180420,-970,-9999,9999,9999,34.652,-89.166,Prescribed Fire,UNNAMED,-150,2018/04/17 00:00:00+00,1220,,10014974,MTBS,,2,45,
-89.2316437030064,34.666857321617,25184,MS3466408923020180413,Initial,802203620180404,802203620180420,-970,-10,9999,9999,34.666,-89.231,Prescribed Fire,UNNAMED,-150,2018/04/13 00:00:00+00,1259,,10014973,MTBS,,-7,26,
-89.31633233803,34.6908446818,25185,MS3468808931720180309,Initial,B16SBD20180302_30m,B16SBD20180312_30m,-970,30,9999,9999,34.69,-89.316,Prescribed Fire,UNNAMED,-150,2018/03/09 00:00:00+00,986,,10014946,MTBS,,-1,13,
-89.2888845830521,34.7011008060274,25186,MS3470008928820180308,Initial,B16SBD20180302_30m,B16SBD20180312_30m,-970,30,9999,9999,34.702,-89.29,Prescribed Fire,UNNAMED,-150,2018/03/08 00:00:00+00,856,,10014945,MTBS,,-1,13,
-89.3145389819085,34.7127616322615,25187,MS3470808931620180309,Initial,B16SBD20180302_30m,B16SBD20180312_30m,-970,30,9999,9999,34.713,-89.315,Prescribed Fire,UNNAMED,-150,2018/03/09 00:00:00+00,769,,10014947,MTBS,,-1,13,
-89.2103735871511,34.7474706746692,25188,MS3474908921120180410,Initial,802203620180404,802203620180420,-970,-5,9999,9999,34.747,-89.208,Prescribed Fire,UNNAMED,-150,2018/04/10 00:00:00+00,724,,10014971,MTBS,,-10,20,
-89.0270338518502,34.8382545936967,25189,MS3483808902620180307,Initial,B16SCD20180302_30m,B16SCD20180312_30m,-970,45,9999,9999,34.838,-89.028,Prescribed Fire,UNNAMED,-150,2018/03/07 00:00:00+00,729,,10014943,MTBS,,19,17,
-88.9887807090662,34.8837581824424,25190,MS3488608899020180417,Initial,802203620180404,802203620180420,-970,-9999,9999,9999,34.885,-88.987,Prescribed Fire,UNNAMED,-150,2018/04/17 00:00:00+00,1149,,10014964,MTBS,,-25,21,
